playerId,In,Ex
17663,63,1
17664,63,8
17665,63,1
17666,63,2
17667,49,3
17668,49,3
17669,69,1
17670,72,3
17671,69,1
17672,43,3
17673,48,1
17674,31,1
17675,31,1
17676,30,1
17677,30,2
17678,69,1
17679,69,1
17680,66,1
17681,66,1
17682,66,2
17683,66,2
17684,66,1
17685,66,2
17686,66,1
17687,66,1
17688,66,1
17689,66,1
17690,66,1
17691,66,1
17692,66,1
17693,66,1
17694,66,1
17695,30,10
17696,19,6
17697,23,5
17698,30,1
17699,78,1
17700,78,1
17701,46,1
17702,31,2
17703,51,1
17704,77,1
17705,78,1
17706,21,8
17707,19,9
17708,19,5
17709,19,9
17710,19,9
17711,49,3
17712,49,5
17713,49,4
17714,49,3
17715,61,7
17716,69,1
17717,79,12
17718,30,2
17719,30,3
17720,31,1
17721,28,3
17722,19,1
17723,23,1
17724,43,4
17725,43,3
17726,43,2
17727,43,2
17728,43,2
17729,43,1
17730,43,3
17731,43,2
17732,28,1
17733,30,5
17734,43,5
17735,43,2
17736,75,1
17737,75,3
17738,75,1
17739,75,1
17740,75,1
17741,75,1
17742,75,1
17743,75,1
17744,75,2
17745,75,1
17746,19,6
17747,70,4
17748,70,8
17749,30,1
17750,49,6
17751,57,1
17752,69,1
17753,30,1
17754,19,9
17755,20,4
17756,43,6
17758,55,6
17759,55,2
17760,68,1
17761,40,5
17762,40,5
17763,40,7
17764,40,5
17765,40,2
17766,37,2
17767,37,3
17768,40,8
17769,37,8
17770,40,2
17771,40,2
17772,38,6
17773,38,5
17774,37,7
17775,40,6
17776,37,4
17777,40,6
17778,37,6
17779,40,5
17780,40,4
17781,37,8
17782,40,9
17783,38,7
17784,37,8
17785,40,9
17786,40,2
17787,37,8
17788,40,7
17789,40,6
17790,38,7
17791,37,1
17792,37,8
17793,40,1
17794,40,10
17795,41,7
17796,40,2
17797,55,6
17798,40,4
17799,37,5
17800,40,2
17801,40,5
17802,40,8
17803,37,6
17804,40,4
17805,37,5
17806,40,8
17807,37,7
17808,40,7
17809,55,9
17810,37,7
17811,40,10
17812,37,3
17813,40,3
17814,40,9
17815,38,3
17816,37,6
17817,40,4
17818,37,8
17819,40,6
17820,40,2
17821,37,4
17822,40,9
17823,37,6
17824,40,6
17825,40,2
17826,40,1
17827,40,3
17828,40,2
17829,40,1
17830,40,1
17831,40,4
17832,37,2
17833,55,8
17834,40,3
17835,40,3
17836,37,4
17837,40,5
17838,37,5
17839,40,5
17840,40,7
17841,37,7
17842,40,1
17843,37,1
17844,40,1
17845,40,3
17846,40,7
17847,40,1
17848,40,2
17849,37,7
17850,40,1
17851,40,7
17852,40,5
17853,40,4
17854,38,5
17855,40,9
17856,37,9
17857,40,8
17859,40,4
17860,40,6
17861,40,6
17862,40,8
17863,37,7
17864,40,6
17865,40,9
17866,38,9
17867,37,10
17868,40,2
17869,40,9
17870,37,7
17871,40,9
17872,37,8
17873,40,7
17874,38,5
17875,37,4
17876,40,5
17877,40,2
17878,40,3
17879,40,1
17880,37,8
17881,40,1
17882,40,8
17883,40,4
17884,40,1
17885,40,4
17886,40,3
17887,40,6
17888,40,3
17889,41,9
17890,40,9
17891,37,10
17892,37,9
17893,37,8
17894,37,8
17895,40,8
17896,40,5
17897,40,8
17898,37,8
17899,37,6
17900,40,3
17901,37,1
17902,40,1
17903,37,5
17904,40,6
17905,40,1
17906,40,7
17907,37,7
17908,40,3
17909,40,3
17910,40,1
17911,40,5
17912,38,5
17913,40,3
17914,38,10
17915,37,2
17916,40,9
17917,40,1
17918,40,5
17919,40,1
17920,40,6
17921,55,9
17922,55,5
17923,55,3
17924,55,1
17925,55,5
17926,55,3
17927,55,1
17928,55,1
17930,40,3
17931,37,4
17932,40,6
17933,40,5
17934,37,4
17935,40,8
17936,37,8
17937,40,4
17938,40,4
17939,37,1
17940,40,6
17941,40,2
17942,40,5
17943,40,1
17944,41,4
17945,40,4
17946,37,5
17947,40,8
17948,37,9
17949,40,3
17950,37,7
17951,40,5
17952,40,3
17953,38,2
17954,40,5
17955,40,8
17956,40,9
17957,38,10
17958,37,9
17959,55,1
17960,40,1
17961,40,1
17962,40,1
17963,41,5
17964,55,1
17965,55,1
17966,55,3
17967,40,7
17968,58,1
17969,55,4
17970,40,4
17971,37,2
17972,59,2
17973,55,7
17974,37,1
17975,38,7
17976,37,7
17977,40,7
17978,40,9
17979,37,4
17980,40,8
17981,37,5
17982,40,8
17983,40,3
17984,40,1
17985,40,2
17986,40,3
17987,40,4
17988,40,5
17989,40,3
17990,40,3
17991,40,5
17992,40,5
17993,40,1
17994,37,2
17995,55,6
17996,58,3
17997,37,4
17998,40,3
17999,37,7
18000,37,2
18001,40,1
18002,37,1
18003,40,6
18004,40,8
18005,37,8
18006,40,7
18007,37,3
18008,37,9
18009,41,1
18010,49,3
18011,43,3
18012,43,4
18013,43,2
18014,43,4
18015,54,1
18016,49,7
18017,43,4
18018,57,1
18019,30,1
18020,30,2
18021,43,4
18022,49,5
18023,54,1
18024,70,4
18025,70,5
18026,70,6
18027,70,4
18028,70,5
18029,70,5
18030,70,7
18031,70,6
18032,70,4
18033,70,5
18034,70,6
18035,70,5
18036,70,7
18037,70,4
18038,70,4
18039,70,5
18040,70,7
18041,70,6
18042,70,7
18043,70,7
18044,70,5
18045,70,6
18046,70,6
18047,70,6
18048,70,5
18049,70,6
18050,70,7
18051,70,6
18052,70,7
18053,31,1
18054,31,1
18055,31,1
18056,43,5
18057,61,3
18058,43,4
18059,49,6
18060,44,1
18061,43,1
18062,62,1
18063,62,3
18064,62,3
18065,62,4
18066,62,3
18067,62,3
18068,62,2
18069,62,5
18070,62,7
18071,62,6
18072,62,4
18073,62,2
18074,57,3
18075,57,1
18076,57,2
18077,57,2
18078,43,5
18079,43,4
18080,43,3
18081,43,4
18082,43,3
18083,43,4
18084,43,3
18085,43,1
18086,43,1
18087,43,2
18088,43,1
18089,57,3
18090,54,1
18091,43,4
18092,43,2
18093,43,2
18094,43,2
18095,43,4
18096,43,5
18097,75,4
18098,69,1
18099,57,4
18100,57,4
18101,61,8
18102,61,2
18103,61,2
18104,61,4
18105,61,3
18106,61,7
18107,61,2
18108,61,4
18109,61,4
18110,40,7
18111,37,9
18112,40,1
18113,40,4
18114,40,8
18115,37,8
18116,40,4
18117,55,8
18118,40,4
18119,40,3
18120,41,8
18121,55,1
18122,40,8
18123,37,8
18124,40,2
18125,40,2
18126,40,6
18127,40,1
18128,40,6
18129,40,6
18130,40,8
18131,37,5
18132,40,1
18133,40,4
18134,40,6
18135,55,7
18136,55,4
18137,58,3
18138,55,8
18139,55,4
18140,55,7
18141,55,6
18142,58,1
18143,37,5
18144,40,9
18145,38,3
18146,37,8
18147,40,9
18148,40,9
18149,37,7
18150,40,3
18151,37,4
18152,55,1
18153,40,7
18154,37,7
18155,40,4
18156,41,6
18157,41,5
18158,41,5
18159,40,5
18160,40,1
18161,40,1
18162,40,1
18163,40,8
18164,40,9
18165,37,8
18166,40,6
18167,40,1
18168,38,10
18169,40,3
18170,37,5
18171,37,5
18172,40,4
18173,37,4
18175,40,7
18176,40,5
18177,55,4
18178,37,1
18179,40,2
18180,40,1
18181,38,8
18182,40,4
18183,55,6
18184,57,3
18185,57,3
18186,57,4
18187,57,4
18188,57,1
18189,57,3
18190,57,2
18191,57,5
18192,57,4
18193,57,1
18194,57,4
18195,57,3
18196,57,4
18197,57,2
18198,57,1
18199,55,2
18200,55,8
18201,55,7
18202,57,4
18203,57,1
18204,57,3
18205,57,3
18206,57,5
18207,57,1
18208,57,4
18209,57,3
18210,55,2
18211,55,7
18212,55,5
18213,55,1
18214,55,5
18215,55,7
18216,55,1
18217,55,1
18218,55,8
18219,57,2
18220,57,4
18221,55,1
18222,57,3
18223,57,5
18224,55,1
18225,55,8
18226,60,1
18227,60,1
18228,55,7
18229,55,1
18230,55,9
18231,55,4
18232,57,4
18233,57,2
18234,55,1
18235,55,1
18236,55,8
18237,57,3
18238,55,3
18239,55,1
18240,57,4
18241,57,3
18242,57,3
18243,57,3
18244,59,2
18245,60,1
18246,57,1
18247,55,1
18248,55,7
18249,55,8
18250,55,1
18251,55,5
18252,55,1
18253,57,4
18254,55,6
18255,55,9
18256,55,5
18257,55,8
18258,55,7
18259,55,9
18260,55,10
18261,55,1
18262,55,2
18263,55,1
18264,55,1
18265,55,8
18266,55,3
18267,58,1
18268,55,1
18269,57,4
18270,55,6
18271,55,7
18272,55,2
18273,55,7
18274,55,8
18275,55,8
18276,57,1
18277,55,8
18278,57,3
18279,57,4
18280,55,9
18281,55,4
18282,55,3
18283,55,3
18284,55,4
18285,57,2
18286,55,7
18287,55,3
18288,55,7
18289,55,4
18290,55,1
18291,55,2
18292,57,3
18293,57,1
18294,57,5
18295,57,4
18296,55,1
18297,55,5
18298,55,8
18299,55,2
18300,55,8
18301,55,7
18302,57,2
18303,57,1
18304,55,2
18305,57,4
18306,59,4
18307,55,5
18308,57,2
18309,55,5
18310,57,2
18311,55,2
18312,57,3
18313,55,5
18314,59,3
18315,57,4
18316,57,1
18317,55,3
18318,55,5
18319,55,5
18320,55,9
18321,55,1
18322,55,8
18323,57,1
18324,57,5
18325,55,8
18326,55,8
18327,57,1
18328,55,4
18329,55,8
18330,55,1
18331,57,4
18332,57,4
18333,57,5
18334,55,8
18335,57,2
18336,57,4
18337,57,3
18338,57,4
18339,57,4
18340,57,1
18341,55,8
18342,55,8
18343,55,1
18344,55,10
18345,55,2
18346,57,2
18347,55,5
18348,57,1
18349,55,4
18350,59,4
18351,57,2
18352,55,7
18353,55,1
18354,57,1
18355,55,3
18356,57,1
18357,57,2
18358,57,4
18359,57,3
18360,55,8
18361,57,4
18362,55,9
18363,57,3
18364,55,9
18365,55,3
18366,55,6
18367,55,4
18368,55,8
18369,55,6
18370,55,8
18371,55,1
18372,55,1
18373,57,1
18374,55,1
18375,57,1
18376,57,4
18377,55,7
18378,55,10
18379,55,7
18380,55,7
18381,55,5
18382,55,1
18383,57,1
18384,55,9
18385,55,1
18386,55,1
18387,55,6
18388,55,8
18389,55,8
18390,57,2
18391,55,1
18392,57,4
18393,57,2
18394,57,3
18395,58,1
18396,55,7
18397,55,3
18398,55,2
18399,55,6
18400,55,8
18401,55,7
18402,57,3
18403,57,3
18404,55,8
18405,55,4
18406,55,9
18407,55,6
18408,55,2
18409,55,6
18410,55,5
18411,55,8
18412,55,4
18413,55,5
18414,55,5
18415,60,3
18416,55,4
18417,55,8
18418,55,1
18419,57,1
18420,55,2
18421,57,1
18422,55,7
18423,55,5
18424,55,8
18425,57,3
18426,55,8
18427,57,4
18428,55,1
18429,55,1
18430,55,7
18431,57,3
18432,55,1
18433,55,5
18434,55,8
18435,55,2
18436,55,6
18437,55,6
18438,55,8
18439,55,10
18440,55,1
18441,55,9
18442,55,8
18443,55,3
18444,55,5
18445,55,8
18446,55,4
18447,55,1
18448,55,3
18449,55,5
18450,55,9
18451,55,9
18452,55,8
18453,55,9
18454,55,9
18455,57,2
18456,55,7
18457,57,2
18458,57,5
18459,57,1
18460,57,3
18461,57,3
18462,55,9
18463,55,8
18464,55,8
18465,55,6
18466,55,8
18467,55,5
18468,55,5
18469,57,4
18470,55,3
18471,55,3
18472,55,8
18473,55,9
18474,55,8
18475,55,9
18476,55,9
18477,55,8
18478,57,2
18479,55,7
18480,57,2
18481,55,8
18482,57,1
18483,57,2
18484,55,8
18485,57,3
18486,57,4
18487,57,3
18488,55,3
18489,57,4
18490,57,1
18491,55,8
18492,55,7
18493,57,3
18494,57,2
18495,55,5
18496,55,9
18497,55,5
18498,55,9
18499,55,8
18500,55,6
18501,57,2
18502,59,1
18503,55,1
18504,57,1
18505,59,2
18506,55,4
18507,55,5
18508,55,5
18509,57,3
18510,55,7
18511,55,8
18512,55,3
18513,55,5
18514,57,1
18515,55,6
18516,57,4
18517,37,3
18518,41,1
18519,37,5
18520,40,5
18521,40,2
18522,40,3
18523,40,4
18524,59,1
18525,59,4
18526,40,3
18527,40,5
18528,37,2
18529,37,9
18530,40,1
18531,40,3
18532,40,7
18533,40,1
18534,40,4
18535,37,4
18536,40,2
18537,37,4
18538,40,6
18539,40,9
18540,40,6
18541,40,1
18542,40,1
18543,40,4
18544,40,8
18545,40,8
18546,40,8
18547,40,1
18548,40,8
18549,40,9
18550,40,9
18551,40,8
18552,40,5
18553,40,5
18554,40,3
18555,55,8
18556,40,2
18557,40,5
18558,40,1
18559,37,6
18561,40,3
18562,40,6
18563,40,1
18564,40,4
18565,40,2
18566,40,1
18567,37,3
18568,40,3
18569,40,1
18570,40,8
18571,38,7
18572,37,7
18573,38,6
18574,37,8
18575,37,6
18576,40,1
18577,37,8
18578,40,8
18579,37,7
18580,37,5
18581,40,7
18582,40,4
18583,55,8
18584,55,7
18585,40,1
18586,40,7
18587,38,8
18588,40,8
18589,37,8
18590,40,6
18591,37,9
18592,37,8
18593,40,6
18594,40,4
18595,41,8
18596,40,8
18597,40,1
18598,37,1
18599,40,3
18600,40,5
18601,40,1
18602,40,7
18603,40,6
18604,40,7
18605,40,7
18606,40,7
18607,40,6
18608,40,7
18609,38,5
18610,40,1
18611,40,3
18612,37,8
18613,40,5
18614,40,4
18615,40,1
18616,40,5
18617,55,10
18618,55,2
18619,55,8
18620,55,8
18621,40,5
18622,40,10
18623,38,9
18624,37,9
18625,40,8
18626,38,7
18628,41,1
18629,40,1
18630,40,8
18631,40,10
18632,37,1
18633,40,9
18634,37,10
18635,40,1
18636,40,2
18637,37,3
18638,40,6
18639,55,3
18640,40,3
18641,40,6
18642,55,4
18643,38,6
18644,55,1
18645,55,1
18646,55,7
18647,41,1
18648,40,4
18649,40,4
18650,40,4
18651,37,3
18652,37,3
18653,40,1
18654,40,1
18655,40,7
18656,37,5
18657,40,6
18658,40,1
18659,37,5
18660,40,8
18661,40,1
18662,40,1
18663,40,6
18664,40,9
18665,55,1
18666,55,5
18667,55,1
18668,40,5
18669,55,9
18670,55,1
18671,55,5
18672,55,9
18673,55,2
18674,55,3
18675,55,5
18676,55,1
18677,55,7
18678,55,4
18679,55,8
18680,55,7
18681,55,4
18682,55,7
18683,55,5
18684,55,3
18685,55,9
18686,55,6
18687,55,1
18688,55,9
18689,60,1
18690,55,6
18691,55,1
18692,55,1
18693,55,2
18694,55,2
18695,60,1
18696,55,9
18697,55,2
18698,55,4
18699,55,9
18700,55,3
18701,55,9
18702,55,4
18703,55,5
18704,55,9
18705,40,5
18706,40,4
18707,40,1
18708,40,4
18709,40,6
18710,37,2
18711,40,3
18712,40,5
18713,40,8
18714,40,7
18715,40,6
18716,40,8
18717,40,5
18718,40,5
18719,40,6
18720,40,4
18721,40,9
18722,40,1
18723,40,1
18724,40,4
18725,40,1
18726,40,5
18727,40,1
18728,37,2
18729,40,2
18730,37,1
18731,40,6
18732,40,1
18733,40,6
18734,40,4
18735,40,3
18736,37,5
18737,40,10
18738,37,5
18739,37,5
18740,40,7
18741,41,8
18742,40,4
18743,55,2
18744,40,5
18745,40,1
18746,40,7
18747,37,2
18748,40,7
18749,41,8
18750,40,7
18751,37,7
18752,40,8
18753,40,9
18754,37,6
18755,40,9
18756,40,3
18757,58,1
18758,37,9
18759,40,3
18760,40,6
18761,40,9
18762,37,2
18763,40,3
18764,40,1
18765,40,4
18766,40,4
18767,40,1
18768,40,4
18769,40,1
18770,37,5
18771,40,9
18772,37,5
18773,41,6
18774,41,6
18775,40,1
18776,37,6
18777,37,7
18778,37,7
18779,37,7
18780,40,1
18781,40,6
18782,40,5
18783,37,5
18784,40,1
18785,37,1
18786,40,3
18787,40,5
18788,40,4
18789,40,3
18790,40,1
18791,40,7
18792,40,6
18793,40,5
18794,40,8
18795,37,6
18796,40,6
18797,40,2
18798,40,5
18799,40,9
18800,40,7
18801,40,6
18802,40,5
18803,40,3
18804,40,6
18805,40,4
18806,40,3
18807,40,2
18808,40,5
18809,40,1
18810,40,4
18811,40,3
18812,40,2
18813,40,5
18814,40,2
18815,40,6
18816,40,1
18817,40,4
18818,40,5
18819,40,1
18820,40,7
18821,40,7
18822,40,9
18823,40,5
18824,40,3
18825,40,9
18826,40,9
18827,40,8
18828,40,8
18829,40,7
18830,40,8
18831,40,5
18832,40,8
18833,40,9
18834,40,6
18835,40,8
18836,40,8
18837,40,8
18838,40,5
18839,40,3
18840,40,4
18841,40,2
18842,40,8
18843,40,9
18844,40,8
18845,40,8
18846,40,9
18847,40,8
18848,40,8
18849,40,9
18850,40,9
18851,40,6
18852,41,4
18853,40,3
18854,40,4
18855,40,6
18856,41,4
18857,40,4
18858,40,3
18859,40,3
18860,40,5
18861,40,2
18862,40,7
18863,40,4
18864,40,5
18865,40,1
18866,40,5
18867,40,2
18868,40,5
18869,40,2
18870,37,1
18871,37,2
18872,38,4
18873,37,6
18874,55,2
18875,55,2
18876,55,3
18877,55,8
18878,40,1
18879,37,3
18880,38,9
18881,37,8
18882,40,9
18883,37,7
18884,40,10
18885,38,8
18886,37,9
18887,40,5
18888,40,5
18889,37,4
18890,37,6
18891,40,1
18892,40,6
18893,37,5
18894,40,7
18895,40,1
18896,40,8
18897,37,4
18898,40,3
18899,40,5
18900,40,6
18901,40,1
18902,40,6
18903,40,8
18904,40,1
18905,40,3
18906,37,4
18907,40,7
18908,58,1
18909,59,1
18910,40,8
18911,37,8
18912,37,6
18914,40,2
18915,40,3
18916,40,1
18917,40,1
18918,40,5
18919,40,9
18920,41,5
18921,37,7
18922,40,6
18923,40,8
18924,40,7
18925,40,9
18926,40,4
18927,40,4
18928,38,7
18929,40,6
18930,40,4
18931,40,1
18932,37,5
18933,37,4
18934,68,1
18935,40,7
18936,37,5
18937,37,6
18938,40,1
18939,40,4
18940,40,1
18941,40,1
18942,40,5
18943,37,8
18944,40,3
18945,40,3
18946,40,10
18947,40,4
18948,37,7
18949,40,3
18950,40,3
18951,40,7
18952,40,3
18953,40,5
18954,40,1
18955,40,1
18956,40,2
18957,40,9
18958,37,9
18959,37,6
18960,40,7
18961,41,2
18962,40,1
18963,40,6
18964,40,7
18965,37,9
18966,40,4
18967,40,5
18968,40,5
18969,37,8
18970,37,7
18971,40,5
18972,37,4
18973,40,5
18974,40,9
18975,40,4
18976,40,8
18977,37,7
18978,40,8
18980,40,4
18981,40,1
18982,37,5
18983,37,9
18984,40,1
18985,37,4
18986,40,2
18987,40,5
18988,40,8
18989,40,4
18990,40,4
18991,40,3
18992,37,5
18993,37,1
18994,40,8
18995,37,8
18996,37,5
18997,40,2
18998,37,1
18999,40,6
19000,40,5
19001,40,7
19002,40,8
19003,40,7
19004,40,9
19005,40,9
19006,40,8
19007,37,1
19008,40,6
19009,40,1
19010,40,1
19011,37,7
19012,40,3
19013,37,5
19014,40,3
19015,40,3
19016,38,4
19017,37,6
19018,40,5
19019,37,5
19020,40,6
19021,40,4
19022,40,5
19023,40,8
19024,37,6
19025,40,2
19026,40,1
19027,40,6
19028,40,7
19029,40,1
19030,37,4
19031,40,5
19032,37,4
19033,40,9
19034,37,9
19035,40,4
19036,58,3
19037,55,7
19038,55,2
19039,58,2
19040,55,8
19041,55,9
19042,55,8
19043,55,10
19044,58,2
19045,55,8
19046,55,10
19047,55,1
19049,58,2
19050,55,9
19051,55,9
19052,55,9
19053,40,5
19054,40,2
19055,40,1
19056,37,6
19057,40,4
19058,40,7
19059,37,7
19060,40,3
19061,37,2
19062,40,6
19063,40,6
19064,37,8
19065,40,9
19066,38,9
19067,37,8
19068,40,8
19069,40,3
19070,40,5
19071,40,7
19072,37,4
19073,40,4
19074,40,7
19075,40,1
19076,37,1
19077,40,1
19078,40,1
19079,37,8
19080,40,8
19081,40,1
19082,37,9
19083,40,6
19084,40,4
19086,40,2
19087,40,4
19088,40,8
19089,37,10
19090,40,9
19091,40,9
19092,38,10
19093,38,11
19094,37,9
19095,40,1
19096,40,3
19097,40,7
19098,40,4
19099,40,1
19100,40,2
19101,37,6
19102,40,2
19103,37,2
19104,40,7
19105,40,4
19106,40,1
19107,37,7
19108,40,4
19109,37,8
19110,40,4
19111,40,2
19112,40,4
19113,40,1
19114,40,6
19115,40,5
19116,40,9
19117,38,9
19118,37,9
19119,37,7
19120,40,7
19121,40,7
19122,40,6
19123,37,4
19124,40,5
19125,40,7
19126,40,7
19127,40,6
19128,40,3
19129,40,8
19130,40,6
19131,40,5
19132,37,8
19133,40,8
19134,37,8
19135,37,5
19136,40,1
19137,40,4
19138,40,6
19139,40,2
19140,37,9
19141,40,7
19142,55,3
19143,55,3
19144,40,5
19145,40,4
19146,40,1
19147,40,5
19148,37,7
19149,40,8
19150,40,6
19151,40,3
19152,40,4
19153,40,7
19154,37,8
19156,40,7
19157,37,8
19158,40,8
19159,37,8
19160,40,4
19161,40,9
19162,37,8
19163,40,6
19164,40,9
19165,38,10
19166,37,10
19167,40,6
19168,55,1
19169,59,2
19170,59,1
19171,55,7
19172,57,3
19173,55,8
19174,58,3
19175,58,2
19176,55,9
19177,55,8
19178,55,9
19179,55,1
19180,58,1
19181,40,4
19182,40,3
19183,37,4
19184,40,1
19185,37,7
19186,40,9
19187,40,6
19188,40,8
19189,37,9
19190,37,7
19191,40,9
19192,40,9
19193,40,8
19194,37,8
19195,37,9
19196,40,9
19197,40,8
19198,41,6
19199,41,5
19200,40,8
19201,40,6
19202,37,9
19203,40,3
19204,40,2
19205,37,1
19206,40,2
19207,40,2
19208,41,3
19209,40,5
19211,40,1
19212,40,1
19213,37,1
19214,40,1
19215,37,8
19216,40,8
19217,40,4
19218,40,3
19220,55,8
19221,55,8
19222,58,1
19223,55,4
19224,55,1
19225,37,4
19226,40,8
19227,37,5
19228,40,2
19229,41,7
19230,41,5
19231,55,1
19232,40,9
19233,40,2
19234,37,10
19235,40,2
19236,40,7
19237,40,4
19238,40,4
19239,40,3
19240,37,3
19241,40,6
19242,40,1
19243,40,4
19244,40,5
19245,40,3
19246,40,5
19247,40,7
19248,58,1
19249,58,1
19250,58,1
19251,58,1
19253,30,9
19254,28,10
19255,78,1
19256,78,1
19257,77,1
19258,57,4
19259,43,4
19260,30,1
19261,30,1
19262,30,1
19263,30,1
19264,30,1
19265,30,2
19266,30,8
19267,30,1
19268,30,1
19269,30,8
19270,30,1
19271,30,1
19272,30,1
19273,30,3
19274,30,1
19275,30,3
19276,30,1
19277,30,1
19278,30,1
19279,30,1
19280,43,2
19281,43,3
19282,31,1
19283,57,1
19284,55,1
19285,55,1
19286,57,4
19287,55,7
19288,54,1
19289,67,6
19290,67,7
19291,67,7
19292,57,1
19293,43,1
19294,49,5
19295,49,6
19296,30,1
19297,43,2
19298,57,1
19299,49,3
19300,49,2
19301,49,3
19302,49,1
19303,49,2
19304,49,2
19305,49,2
19306,49,2
19307,49,4
19308,49,2
19309,49,1
19310,54,1
19311,54,1
19312,30,5
19313,57,4
19314,57,4
19315,57,4
19316,57,1
19317,57,4
19318,57,4
19319,75,3
19320,43,1
19321,43,5
19322,77,1
19323,77,1
19324,78,1
19325,78,1
19326,78,1
19327,78,1
19328,78,1
19329,78,2
19330,49,3
19331,49,5
19332,49,2
19333,49,2
19334,49,4
19335,49,3
19336,49,3
19337,49,5
19338,49,4
19339,49,5
19340,49,6
19341,49,3
19342,49,1
19343,49,1
19344,49,4
19345,49,5
19346,49,7
19347,54,1
19348,78,1
19349,57,1
19350,43,5
19351,78,1
19352,78,1
19353,31,1
19354,76,1
19355,76,1
19356,43,3
19357,43,1
19358,62,1
19359,62,1
19360,62,7
19361,69,4
19362,19,8
19363,46,1
19364,30,5
19365,30,7
19366,62,8
19367,62,8
19368,62,4
19369,62,6
19370,62,8
19371,76,1
19372,78,1
19373,78,1
19374,78,1
19375,78,1
19376,57,1
19377,31,2
19378,30,1
19379,30,1
19380,31,2
19381,75,1
19382,31,1
19383,31,1
19384,30,2
19385,31,1
19386,31,1
19387,31,1
19388,31,1
19389,31,1
19390,30,2
19391,31,1
19392,31,1
19393,31,1
19394,31,1
19395,31,1
19396,31,1
19397,31,1
19398,31,1
19399,31,1
19400,31,1
19401,30,2
19402,43,3
19403,19,7
19404,23,7
19405,29,11
19406,28,10
19407,19,9
19408,23,8
19409,31,1
19410,31,1
19411,23,4
19412,19,7
19413,30,9
19414,19,2
19415,30,9
19416,31,1
19418,62,1
19419,77,1
19420,43,6
19421,43,3
19422,43,4
19423,43,2
19424,78,1
19425,78,1
19426,78,1
19427,78,1
19428,78,1
19429,78,1
19430,22,9
19431,20,5
19432,43,2
19433,46,1
19434,31,1
19435,57,3
19436,30,11
19437,31,2
19438,19,9
19439,20,10
19440,23,9
19441,24,9
19442,31,1
19443,31,1
19444,31,1
19445,31,2
19446,31,2
19447,31,1
19448,31,1
19449,31,1
19450,31,1
19451,31,1
19452,62,3
19453,30,10
19454,19,8
19455,23,8
19456,43,1
19457,43,4
19458,43,2
19459,62,1
19460,43,4
19461,43,5
19462,43,3
19463,43,4
19464,43,5
19465,43,4
19466,43,1
19467,43,4
19468,43,4
19469,43,1
19470,43,2
19471,43,2
19472,43,2
19473,43,4
19474,43,5
19475,43,3
19476,43,5
19477,57,3
19478,61,1
19479,61,1
19480,61,1
19481,61,1
19482,61,3
19483,61,2
19484,61,1
19485,61,2
19486,61,1
19487,61,2
19488,61,1
19489,61,1
19490,61,2
19491,61,2
19492,61,2
19493,61,2
19494,61,2
19495,61,2
19496,61,2
19497,61,2
19498,61,2
19499,61,1
19500,61,1
19501,61,1
19502,61,2
19503,61,2
19504,61,2
19505,61,2
19506,61,2
19507,61,7
19508,43,2
19509,43,3
19510,31,1
19511,57,3
19512,57,1
19513,67,1
19514,67,1
19515,67,1
19516,19,9
19517,19,1
19518,43,5
19519,55,3
19520,40,1
19521,40,4
19522,40,6
19523,40,1
19524,40,3
19525,40,4
19526,40,2
19527,40,1
19528,40,5
19529,40,8
19530,37,9
19531,40,8
19532,40,6
19533,40,1
19534,40,4
19535,40,1
19536,40,10
19537,37,9
19538,40,6
19539,40,5
19540,40,1
19541,40,4
19542,40,3
19543,40,4
19544,37,4
19545,40,3
19546,40,3
19547,37,5
19548,40,4
19549,37,3
19550,37,1
19551,37,5
19552,40,1
19553,40,2
19554,40,6
19555,37,6
19556,40,2
19557,40,6
19558,40,2
19559,37,2
19560,40,3
19561,37,3
19562,40,3
19563,40,4
19564,40,5
19565,40,6
19566,40,4
19567,40,7
19568,40,1
19569,40,6
19570,55,1
19571,55,8
19572,40,4
19573,40,6
19574,37,9
19575,40,1
19576,38,7
19577,40,5
19578,40,8
19579,37,3
19580,38,6
19581,37,9
19582,40,7
19583,40,6
19584,40,4
19585,55,4
19586,58,1
19587,55,6
19588,55,7
19589,55,5
19590,40,1
19591,40,6
19592,55,3
19593,37,7
19594,40,7
19595,40,6
19596,38,5
19597,40,10
19598,40,6
19599,38,5
19600,38,9
19601,37,7
19602,40,10
19603,37,9
19604,40,2
19605,40,7
19606,37,3
19607,41,9
19608,68,1
19609,40,2
19610,40,3
19611,40,7
19612,40,5
19613,40,9
19614,37,10
19615,40,1
19616,58,3
19617,40,8
19618,37,8
19619,38,7
19620,37,5
19621,40,6
19622,40,2
19623,37,5
19624,37,1
19625,40,6
19626,37,8
19627,40,2
19628,40,5
19629,40,5
19630,40,4
19631,40,6
19632,40,3
19633,40,7
19634,37,10
19635,41,10
19636,41,8
19637,40,9
19638,37,9
19639,40,8
19640,40,2
19641,40,2
19642,40,1
19643,40,7
19644,37,5
19645,40,2
19646,40,5
19647,40,8
19648,40,4
19649,40,7
19650,37,9
19652,40,5
19653,37,8
19654,37,10
19655,40,3
19656,38,4
19657,37,4
19658,40,1
19659,40,8
19660,40,3
19661,40,6
19662,55,7
19663,55,1
19664,55,2
19665,55,8
19666,41,1
19667,40,7
19668,37,7
19669,40,2
19670,40,8
19671,40,6
19672,37,9
19673,40,1
19674,38,10
19675,40,3
19676,37,3
